station,Date,Mean_TemperatureC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Precipitationmm,CloudCover
DRW,2016-01-29,29,78,1008,0.25,5
DRW,2016-01-30,28,82,1007,3.05,7
DRW,2016-01-31,27,87,1007,3.05,6
DRW,2016-02-01,28,83,1007,7.11,6
DRW,2016-02-02,28,84,1007,3.05,6
DRW,2016-02-03,29,83,1007,0.76,6
DRW,2016-02-04,29,82,1008,0.25,6
DRW,2016-02-05,28,85,1007,4.06,5
DRW,2016-02-06,29,75,1007,0.25,5
DRW,2016-02-07,29,78,1007,0.51,4
DRW,2016-02-08,29,79,1008,0.0,5
DRW,2016-02-09,30,76,1008,0.0,3
DRW,2016-02-10,30,74,1006,0.0,5
DRW,2016-02-11,28,76,1006,9.91,5
DRW,2016-02-12,28,77,1007,0.25,4
DRW,2016-02-13,29,80,1008,9.91,6
DRW,2016-02-14,29,76,1008,4.06,3
DRW,2016-02-15,28,73,1009,17.02,5
DRW,2016-02-16,28,73,1010,0.0,3
DRW,2016-02-17,31,74,1009,0.0,3
DRW,2016-02-18,30,75,1009,0.0,5
DRW,2016-02-19,28,78,1009,7.87,5
DRW,2016-02-20,28,76,1010,0.25,4
DRW,2016-02-21,31,70,1011,0.0,4
DRW,2016-02-22,30,72,1011,0.0,2
DRW,2016-02-23,29,67,1010,3.05,2
DRW,2016-02-24,29,74,1009,28.96,6
DRW,2016-02-25,28,79,1009,0.51,5
DRW,2016-02-26,29,81,1009,18.03,4
DRW,2016-02-27,29,83,1010,2.03,6
DRW,2016-02-28,30,78,1010,0.25,4
DRW,2016-02-29,30,77,1011,0.0,2
DRW,2016-03-01,31,71,1010,0.0,2
DRW,2016-03-02,30,70,1011,0.0,1
DRW,2016-03-03,30,69,1011,0.0,3
DRW,2016-03-04,30,67,1009,0.0,6
DRW,2016-03-05,30,74,1009,0.25,6
DRW,2016-03-06,28,82,1009,14.99,4
DRW,2016-03-07,29,78,1008,1.02,5
DRW,2016-03-08,30,78,1008,0.25,4
DRW,2016-03-09,29,80,1009,0.0,5
DRW,2016-03-10,30,79,1010,0.76,4
DRW,2016-03-11,29,79,1009,6.1,6
DRW,2016-03-12,29,77,1008,0.0,4
DRW,2016-03-13,30,79,1008,0.25,5
DRW,2016-03-14,31,76,1007,0.0,6
DRW,2016-03-15,28,82,1005,17.02,5
DRW,2016-03-16,27,85,1005,2.03,6
DRW,2016-03-17,29,81,1006,0.0,6
DRW,2016-03-18,30,77,1006,2.03,5
DRW,2016-03-19,28,86,1008,7.87,4
DRW,2016-03-20,28,84,1009,9.91,4
DRW,2016-03-21,28,80,1008,0.51,4
DRW,2016-03-22,30,79,1008,0.0,4
DRW,2016-03-23,30,76,1009,0.0,3
DRW,2016-03-24,30,81,1011,8.89,3
DRW,2016-03-25,29,75,1011,0.0,4
DRW,2016-03-26,28,79,1012,0.0,5
DRW,2016-03-27,29,77,1012,0.0,4
DRW,2016-03-28,29,75,1012,0.0,2
DRW,2016-03-29,30,73,1012,0.0,2
DRW,2016-03-30,29,75,1012,0.0,5
DRW,2016-03-31,29,74,1011,4.06,3
DRW,2016-04-01,28,75,1011,0.25,5
DRW,2016-04-02,28,73,1012,0.0,4
DRW,2016-04-03,30,73,1011,0.51,4
DRW,2016-04-04,29,74,1010,0.0,5
DRW,2016-04-05,29,75,1010,0.0,5
DRW,2016-04-06,29,76,1011,0.0,3
DRW,2016-04-07,28,75,1012,0.0,3
DRW,2016-04-08,30,71,1011,0.0,3
DRW,2016-04-09,29,67,1011,0.0,4
DRW,2016-04-10,31,66,1011,0.0,2
DRW,2016-04-11,31,62,1011,0.0,3
DRW,2016-04-12,31,65,1010,0.0,3
DRW,2016-04-13,31,63,1010,0.0,4
DRW,2016-04-14,29,70,1011,0.0,3
DRW,2016-04-15,29,72,1011,0.0,4
DRW,2016-04-16,29,73,1010,0.51,4
DRW,2016-04-17,29,71,1010,0.0,3
DRW,2016-04-18,29,69,1010,0.0,5
DRW,2016-04-19,29,72,1011,0.0,3
DRW,2016-04-20,29,68,1012,0.0,3
DRW,2016-04-21,30,65,1011,0.0,1
DRW,2016-04-22,30,62,1011,0.0,2
DRW,2016-04-23,30,60,1011,0.0,3
DRW,2016-04-24,29,55,1011,0.0,4
DRW,2016-04-25,29,46,1011,0.0,1
DRW,2016-04-26,29,67,1010,0.0,2
DRW,2016-04-27,29,71,1010,0.25,3
DRW,2016-04-28,30,64,1010,0.0,3
DRW,2016-04-29,30,72,1011,0.0,3
DRW,2016-04-30,29,72,1011,2.03,4
DRW,2016-05-01,29,76,1010,0.0,5
DRW,2016-05-02,28,78,1011,0.0,6
DRW,2016-05-03,28,85,1011,44.96,5
DRW,2016-05-04,28,82,1011,5.08,5
DRW,2016-05-05,29,74,1010,0.0,2
DRW,2016-05-06,29,70,1009,0.0,4
DRW,2016-05-07,29,80,1009,3.05,6
DRW,2016-05-08,29,79,1010,0.0,4
DRW,2016-05-09,29,81,1010,0.51,5
DRW,2016-05-10,29,72,1011,0.0,5
DRW,2016-05-11,28,59,1011,0.0,6
DRW,2016-05-12,27,47,1011,0.0,NA
DRW,2016-05-13,28,51,1011,0.0,1
DRW,2016-05-14,29,51,1011,0.0,NA
DRW,2016-05-15,29,54,1011,0.0,1
DRW,2016-05-16,29,62,1010,0.0,NA
DRW,2016-05-17,29,68,1010,0.0,3
DRW,2016-05-18,30,68,1011,0.0,3
DRW,2016-05-19,29,68,1010,0.0,2
DRW,2016-05-20,29,66,1009,0.0,1
DRW,2016-05-21,28,69,1010,1.02,1
DRW,2016-05-22,28,74,1012,0.0,3
DRW,2016-05-23,30,70,1011,0.0,1
DRW,2016-05-24,28,67,1012,0.0,2
DRW,2016-05-25,28,75,1012,0.0,2
DRW,2016-05-26,29,73,1012,0.0,1
DRW,2016-05-27,28,75,1012,0.0,1
DRW,2016-05-28,29,71,1012,0.0,1
DRW,2016-05-29,28,74,1012,0.0,2
DRW,2016-05-30,29,68,1012,0.0,2
DRW,2016-05-31,29,66,1012,0.0,2
DRW,2016-06-01,29,66,1012,0.0,1
DRW,2016-06-02,29,67,1012,0.0,5
DRW,2016-06-03,28,74,1012,0.0,2
DRW,2016-06-04,28,75,1012,0.0,2
DRW,2016-06-05,29,73,1011,0.0,1
DRW,2016-06-06,28,70,1012,0.0,1
DRW,2016-06-07,28,72,1012,0.0,1
DRW,2016-06-08,28,73,1012,0.0,1
DRW,2016-06-09,29,74,1012,0.0,2
DRW,2016-06-10,29,66,1014,0.0,2
DRW,2016-06-11,28,54,1015,0.0,NA
DRW,2016-06-12,27,38,1015,0.0,NA
DRW,2016-06-13,27,35,1014,0.0,8
DRW,2016-06-14,28,50,1013,0.0,NA
DRW,2016-06-15,28,55,1013,0.0,3
DRW,2016-06-16,28,60,1012,0.0,1
DRW,2016-06-17,28,66,1011,0.0,4
DRW,2016-06-18,27,72,1010,0.0,2
DRW,2016-06-19,28,68,1010,0.0,1
DRW,2016-06-20,27,60,1010,0.0,2
DRW,2016-06-21,24,43,1010,0.0,NA
DRW,2016-06-22,26,49,1011,0.0,NA
DRW,2016-06-23,26,61,1011,0.0,NA
DRW,2016-06-24,27,65,1011,0.0,3
DRW,2016-06-25,28,70,1011,0.0,3
DRW,2016-06-26,28,70,1012,0.0,6
DRW,2016-06-27,28,73,1012,0.0,1
DRW,2016-06-28,28,65,1013,0.0,1
DRW,2016-06-29,28,54,1014,0.0,NA
DRW,2016-06-30,27,59,1014,0.0,NA
DRW,2016-07-01,27,51,1014,0.0,NA
DRW,2016-07-02,27,49,1015,0.0,NA
DRW,2016-07-03,26,36,1015,0.0,NA
DRW,2016-07-04,26,57,1014,0.0,1
DRW,2016-07-05,27,66,1013,0.0,1
DRW,2016-07-06,27,58,1013,0.0,NA
DRW,2016-07-07,26,55,1013,0.0,NA
DRW,2016-07-08,27,45,1013,0.0,NA
DRW,2016-07-09,24,58,1013,0.0,NA
DRW,2016-07-10,26,73,1012,0.0,1
DRW,2016-07-11,26,75,1012,0.0,2
DRW,2016-07-12,26,76,1012,0.0,6
DRW,2016-07-13,27,63,1013,0.0,6
DRW,2016-07-14,24,44,1015,0.0,NA
DRW,2016-07-15,22,45,1014,0.0,NA
DRW,2016-07-16,22,41,1015,0.0,NA
DRW,2016-07-17,21,38,1014,0.0,NA
DRW,2016-07-18,21,55,1013,0.0,NA
DRW,2016-07-19,23,56,1012,0.0,1
DRW,2016-07-20,24,64,1013,0.0,1
DRW,2016-07-21,24,72,1012,0.0,NA
DRW,2016-07-22,25,63,1011,0.0,NA
DRW,2016-07-23,26,69,1011,0.0,2
DRW,2016-07-24,26,73,1012,0.0,1
DRW,2016-07-25,27,70,1012,0.0,1
DRW,2016-07-26,27,60,1012,0.0,6
DRW,2016-07-27,26,54,1013,0.0,NA
DRW,2016-07-28,26,39,1014,0.0,NA
DRW,2016-07-29,27,41,1013,0.0,NA
DRW,2016-07-30,26,45,1012,0.0,NA
DRW,2016-07-31,26,56,1012,0.0,NA
DRW,2016-08-01,24,64,1011,0.0,NA
DRW,2016-08-02,25,63,1010,0.0,NA
DRW,2016-08-03,27,32,1012,0.0,1
DRW,2016-08-04,23,27,1013,0.0,NA
DRW,2016-08-05,21,29,1014,0.0,NA
DRW,2016-08-06,22,50,1014,0.0,NA
DRW,2016-08-07,22,64,1014,0.0,1
DRW,2016-08-08,24,61,1014,0.0,NA
DRW,2016-08-09,26,59,1013,0.0,4
DRW,2016-08-10,26,59,1014,0.0,2
DRW,2016-08-11,27,63,1014,0.0,1
DRW,2016-08-12,27,57,1014,0.0,1
DRW,2016-08-13,27,55,1013,0.0,2
DRW,2016-08-14,27,49,1013,0.0,4
DRW,2016-08-15,27,52,1013,0.0,NA
DRW,2016-08-16,26,52,1013,0.0,NA
DRW,2016-08-17,26,65,1012,0.0,1
DRW,2016-08-18,26,67,1011,0.0,3
DRW,2016-08-19,26,63,1011,0.0,5
DRW,2016-08-20,28,58,1011,0.0,4
DRW,2016-08-21,27,63,1010,0.0,3
DRW,2016-08-22,27,64,1009,0.0,3
DRW,2016-08-23,26,64,1009,0.0,3
DRW,2016-08-24,27,65,1010,0.0,4
DRW,2016-08-25,28,54,1010,0.0,3
DRW,2016-08-26,29,54,1012,0.0,4
DRW,2016-08-27,28,51,1014,0.0,3
DRW,2016-08-28,26,58,1013,0.0,2
DRW,2016-08-29,26,63,1012,0.0,1
DRW,2016-08-30,28,66,1013,0.0,3
DRW,2016-08-31,29,65,1013,0.0,3
DRW,2016-09-01,27,74,1011,0.0,2
DRW,2016-09-02,29,72,1010,2.03,4
DRW,2016-09-03,29,73,1011,0.0,2
DRW,2016-09-04,29,67,1013,0.0,4
DRW,2016-09-05,29,57,1014,0.0,2
DRW,2016-09-06,29,56,1014,0.0,1
DRW,2016-09-07,27,69,1013,0.0,2
DRW,2016-09-08,28,65,1013,0.0,3
DRW,2016-09-09,28,69,1012,2.03,3
DRW,2016-09-10,28,70,1011,0.0,2
DRW,2016-09-11,28,66,1011,0.0,2
DRW,2016-09-12,29,66,1011,0.0,3
DRW,2016-09-13,28,64,1011,0.0,4
DRW,2016-09-14,28,67,1011,0.0,2
DRW,2016-09-15,29,65,1011,0.0,2
DRW,2016-09-16,28,71,1012,7.11,5
DRW,2016-09-17,28,72,1011,0.25,4
DRW,2016-09-18,27,87,1010,23.11,6
DRW,2016-09-19,27,85,1009,0.51,5
DRW,2016-09-20,28,77,1010,0.0,2
DRW,2016-09-21,29,75,1011,0.0,2
DRW,2016-09-22,30,65,1011,0.0,2
DRW,2016-09-23,28,74,1010,8.89,4
DRW,2016-09-24,28,68,1009,0.0,2
DRW,2016-09-25,29,69,1009,0.0,4
DRW,2016-09-26,30,67,1009,0.0,4
DRW,2016-09-27,29,66,1010,0.0,4
DRW,2016-09-28,29,64,1009,0.0,3
DRW,2016-09-29,29,71,1008,3.05,2
DRW,2016-09-30,28,79,1009,6.1,3
PER,2015-10-01,22,53,1021,0.0,NA
PER,2015-10-02,19,51,1019,0.0,8
PER,2015-10-03,19,72,1021,0.0,4
PER,2015-10-04,20,77,1019,0.51,4
PER,2015-10-05,16,60,1020,0.0,4
PER,2015-10-06,13,46,1027,0.0,2
PER,2015-10-07,17,27,1022,0.0,NA
PER,2015-10-08,20,37,1020,0.0,NA
PER,2015-10-09,23,39,1020,0.0,3
PER,2015-10-10,22,56,1021,0.0,3
PER,2015-10-11,24,47,1020,0.0,2
PER,2015-10-12,26,46,1017,0.0,NA
PER,2015-10-13,22,70,1013,0.0,3
PER,2015-10-14,17,70,1014,2.03,4
PER,2015-10-15,14,57,1021,0.0,2
PER,2015-10-16,13,59,1022,0.0,1
PER,2015-10-17,18,52,1016,0.0,NA
PER,2015-10-18,16,71,1017,0.76,4
PER,2015-10-19,15,66,1021,0.0,3
PER,2015-10-20,18,55,1020,0.0,NA
PER,2015-10-21,22,47,1016,0.0,NA
PER,2015-10-22,18,73,1014,0.0,6
PER,2015-10-23,19,65,1016,0.0,5
PER,2015-10-24,19,66,1018,0.0,5
PER,2015-10-25,20,49,1017,0.51,3
PER,2015-10-26,21,52,1017,0.0,1
PER,2015-10-27,21,58,1014,2.03,5
PER,2015-10-28,22,65,1014,0.25,3
PER,2015-10-29,21,78,1015,0.0,4
PER,2015-10-30,22,74,1015,9.91,6
PER,2015-10-31,20,71,1015,0.25,4
PER,2015-11-01,18,65,1011,9.91,6
PER,2015-11-02,19,77,1011,0.0,4
PER,2015-11-03,20,60,1017,0.0,3
PER,2015-11-04,19,65,1013,0.0,1
PER,2015-11-05,17,67,1007,0.0,6
PER,2015-11-06,21,65,1006,1.02,5
PER,2015-11-07,20,61,1013,0.0,7
PER,2015-11-08,20,65,1017,0.0,1
PER,2015-11-09,22,58,1018,0.0,1
PER,2015-11-10,24,53,1016,0.0,NA
PER,2015-11-11,21,65,1016,0.0,0
PER,2015-11-12,24,52,1018,0.0,NA
PER,2015-11-13,28,34,1015,0.0,NA
PER,2015-11-14,30,33,1010,0.0,2
PER,2015-11-15,26,59,1012,0.0,5
PER,2015-11-16,22,46,1010,0.0,NA
PER,2015-11-17,20,59,1008,0.76,4
PER,2015-11-18,18,50,1016,0.51,4
PER,2015-11-19,16,56,1022,0.0,3
PER,2015-11-20,21,44,1023,0.0,NA
PER,2015-11-21,24,25,1019,0.0,NA
PER,2015-11-22,27,33,1014,0.0,8
PER,2015-11-23,22,70,1013,0.0,4
PER,2015-11-24,21,58,1013,0.0,3
PER,2015-11-25,20,46,1015,0.0,1
PER,2015-11-26,22,42,1014,0.0,NA
PER,2015-11-27,24,43,1011,0.0,NA
PER,2015-11-28,22,53,1013,0.0,1
PER,2015-11-29,20,58,1015,0.0,2
PER,2015-11-30,16,45,1018,0.0,2
PER,2015-12-01,21,32,1019,0.0,NA
PER,2015-12-02,26,30,1013,0.0,6
PER,2015-12-03,24,53,1009,0.0,5
PER,2015-12-04,20,57,1012,4.06,5
PER,2015-12-05,14,76,1012,10.92,5
PER,2015-12-06,17,76,1013,1.02,6
PER,2015-12-07,18,60,1017,0.0,4
PER,2015-12-08,16,62,1019,0.0,2
PER,2015-12-09,19,63,1019,0.0,2
PER,2015-12-10,21,49,1018,0.0,NA
PER,2015-12-11,24,36,1016,0.0,NA
PER,2015-12-12,22,56,1011,0.0,6
PER,2015-12-13,21,66,1013,0.0,2
PER,2015-12-14,19,62,1014,0.0,1
PER,2015-12-15,20,63,1013,0.0,2
PER,2015-12-16,21,57,1013,0.0,3
PER,2015-12-17,23,51,1011,0.0,1
PER,2015-12-18,21,53,1009,0.0,3
PER,2015-12-19,19,41,1012,0.0,3
PER,2015-12-20,22,38,1012,0.0,NA
PER,2015-12-21,27,30,1009,0.0,NA
PER,2015-12-22,31,33,1010,0.0,1
PER,2015-12-23,31,39,1008,0.0,NA
PER,2015-12-24,22,55,1010,0.0,2
PER,2015-12-25,21,33,1016,0.0,1
PER,2015-12-26,24,33,1014,0.0,NA
PER,2015-12-27,28,16,1013,0.0,NA
PER,2015-12-28,31,16,1012,0.0,NA
PER,2015-12-29,29,34,1008,0.0,NA
PER,2015-12-30,27,47,1010,0.0,NA
PER,2015-12-31,25,36,1013,0.0,1
PER,2016-01-01,26,33,1013,0.0,8
PER,2016-01-02,28,39,1009,0.0,5
PER,2016-01-03,30,44,1010,0.0,NA
PER,2016-01-04,27,49,1010,0.0,8
PER,2016-01-05,25,75,1011,0.0,4
PER,2016-01-06,27,64,1013,0.0,3
PER,2016-01-07,32,24,1012,0.0,3
PER,2016-01-08,29,31,1012,0.0,6
PER,2016-01-09,26,54,1011,0.0,4
PER,2016-01-10,23,64,1012,0.0,5
PER,2016-01-11,21,68,1012,0.0,4
PER,2016-01-12,22,64,1014,0.0,4
PER,2016-01-13,23,33,1021,0.0,4
PER,2016-01-14,24,30,1021,0.0,NA
PER,2016-01-15,28,21,1016,0.0,NA
PER,2016-01-16,30,26,1012,0.0,6
PER,2016-01-17,24,53,1008,0.0,7
PER,2016-01-18,21,66,1005,0.0,6
PER,2016-01-19,19,71,1004,3.05,4
PER,2016-01-20,20,73,1007,0.0,4
PER,2016-01-21,22,59,1013,0.0,4
PER,2016-01-22,23,50,1016,0.0,NA
PER,2016-01-23,27,43,1013,1.02,3
PER,2016-01-24,28,53,1013,0.0,NA
PER,2016-01-25,27,61,1010,0.25,5
PER,2016-01-26,28,56,1011,0.0,2
PER,2016-01-27,27,39,1014,0.0,8
PER,2016-01-28,26,38,1015,0.0,1
PER,2016-01-29,28,34,1010,0.0,NA
PER,2016-01-30,26,58,1005,7.87,6
PER,2016-01-31,20,70,1003,0.0,5
PER,2016-02-01,14,51,1011,0.0,3
PER,2016-02-02,18,48,1016,0.0,NA
PER,2016-02-03,23,42,1018,0.0,NA
PER,2016-02-04,25,34,1016,0.0,NA
PER,2016-02-05,27,31,1013,0.0,NA
PER,2016-02-06,26,42,1014,0.0,NA
PER,2016-02-07,30,34,1014,0.0,NA
PER,2016-02-08,31,18,1014,0.0,NA
PER,2016-02-09,31,20,1013,0.0,NA
PER,2016-02-10,31,29,1012,0.0,NA
PER,2016-02-11,27,57,1012,0.0,2
PER,2016-02-12,24,63,1016,0.0,1
PER,2016-02-13,25,40,1019,0.0,3
PER,2016-02-14,24,33,1019,0.0,NA
PER,2016-02-15,26,31,1018,0.0,NA
PER,2016-02-16,29,28,1014,0.0,NA
PER,2016-02-17,28,37,1012,0.0,1
PER,2016-02-18,24,46,1015,0.0,3
PER,2016-02-19,25,41,1014,0.0,2
PER,2016-02-20,26,45,1010,0.0,NA
PER,2016-02-21,22,68,1011,0.51,5
PER,2016-02-22,21,63,1016,0.25,4
PER,2016-02-23,17,66,1015,0.0,3
PER,2016-02-24,18,51,1017,0.0,2
PER,2016-02-25,22,42,1019,0.0,NA
PER,2016-02-26,27,33,1016,0.0,NA
PER,2016-02-27,29,37,1011,0.0,NA
PER,2016-02-28,23,66,1014,0.0,3
PER,2016-02-29,21,67,1016,0.0,4
PER,2016-03-01,20,61,1019,0.0,1
PER,2016-03-02,22,46,1017,0.0,NA
PER,2016-03-03,19,65,1016,0.0,2
PER,2016-03-04,21,61,1018,0.0,1
PER,2016-03-05,23,53,1017,0.0,1
PER,2016-03-06,24,48,1017,0.0,2
PER,2016-03-07,26,48,1017,0.0,1
PER,2016-03-08,27,40,1014,0.0,1
PER,2016-03-09,27,40,1011,0.0,NA
PER,2016-03-10,22,58,1011,0.0,6
PER,2016-03-11,24,53,1014,0.0,NA
PER,2016-03-12,27,51,1014,0.0,NA
PER,2016-03-13,30,31,1012,0.0,NA
PER,2016-03-14,32,24,1011,0.0,5
PER,2016-03-15,28,65,1008,0.0,5
PER,2016-03-16,23,55,1010,0.0,4
PER,2016-03-17,22,36,1013,0.0,NA
PER,2016-03-18,23,41,1012,0.0,NA
PER,2016-03-19,22,60,1010,2.03,6
PER,2016-03-20,25,61,1012,0.0,1
PER,2016-03-21,27,52,1010,0.0,NA
PER,2016-03-22,23,61,1012,0.0,6
PER,2016-03-23,22,66,1017,0.0,6
PER,2016-03-24,22,62,1020,0.0,6
PER,2016-03-25,27,60,1019,4.06,6
PER,2016-03-26,23,89,1018,9.91,8
PER,2016-03-27,19,67,1018,0.25,6
PER,2016-03-28,19,60,1023,0.0,1
PER,2016-03-29,20,56,1023,0.0,NA
PER,2016-03-30,22,54,1020,0.0,NA
PER,2016-03-31,19,66,1016,0.0,5
PER,2016-04-01,20,66,1017,0.0,3
PER,2016-04-02,22,60,1020,0.0,NA
PER,2016-04-03,24,51,1018,0.0,NA
PER,2016-04-04,19,74,1017,0.0,6
PER,2016-04-05,17,46,1023,0.0,4
PER,2016-04-06,17,45,1027,0.0,1
PER,2016-04-07,19,45,1023,0.0,8
PER,2016-04-08,21,44,1017,0.0,NA
PER,2016-04-09,21,64,1018,3.05,4
PER,2016-04-10,22,58,1019,0.25,3
PER,2016-04-11,21,68,1020,4.06,6
PER,2016-04-12,21,88,1020,2.03,7
PER,2016-04-13,20,84,1019,0.0,5
PER,2016-04-14,18,75,1022,0.0,3
PER,2016-04-15,19,62,1023,0.0,4
PER,2016-04-16,24,61,1017,0.0,6
PER,2016-04-17,20,90,1016,0.51,6
PER,2016-04-18,18,84,1014,20.07,7
PER,2016-04-19,19,80,1015,0.0,4
PER,2016-04-20,18,72,1023,0.0,2
PER,2016-04-21,19,62,1027,0.0,2
PER,2016-04-22,20,52,1025,0.0,NA
PER,2016-04-23,23,44,1019,0.0,NA
PER,2016-04-24,21,64,1014,0.51,6
PER,2016-04-25,19,92,1013,9.91,6
PER,2016-04-26,16,74,1011,1.02,5
PER,2016-04-27,14,76,1017,0.25,4
PER,2016-04-28,15,78,1015,2.03,4
PER,2016-04-29,16,77,1015,2.03,5
PER,2016-04-30,14,66,1020,0.0,6
PER,2016-05-01,14,64,1022,0.0,6
PER,2016-05-02,14,78,1021,0.0,4
PER,2016-05-03,14,80,1020,0.0,3
PER,2016-05-04,16,78,1016,0.0,5
PER,2016-05-05,17,81,1015,0.0,5
PER,2016-05-06,16,82,1009,9.91,5
PER,2016-05-07,14,75,1009,0.76,3
PER,2016-05-08,10,69,1019,0.0,3
PER,2016-05-09,12,73,1024,0.0,2
PER,2016-05-10,14,74,1027,0.0,1
PER,2016-05-11,17,63,1022,0.0,NA
PER,2016-05-12,17,64,1016,0.0,1
PER,2016-05-13,16,80,1015,0.0,2
PER,2016-05-14,17,81,1017,0.25,4
PER,2016-05-15,15,79,1018,1.02,3
PER,2016-05-16,14,72,1020,0.0,1
PER,2016-05-17,14,78,1021,0.51,4
PER,2016-05-18,17,85,1022,0.0,5
PER,2016-05-19,16,84,1017,0.0,5
PER,2016-05-20,16,77,1010,0.0,3
PER,2016-05-21,13,76,1002,12.95,5
PER,2016-05-22,14,79,1017,5.08,4
PER,2016-05-23,15,71,1015,6.1,4
PER,2016-05-24,15,79,1007,2.03,5
PER,2016-05-25,14,82,1012,2.03,4
PER,2016-05-26,14,83,1017,0.51,5
PER,2016-05-27,14,66,1020,0.0,2
PER,2016-05-28,15,75,1014,0.51,3
PER,2016-05-29,13,71,1018,0.0,5
PER,2016-05-30,14,60,1019,0.0,2
PER,2016-05-31,14,62,1020,0.0,NA
PER,2016-06-01,13,60,1021,0.0,NA
PER,2016-06-02,16,49,1018,0.0,NA
PER,2016-06-03,18,62,1012,5.08,6
PER,2016-06-04,13,78,1014,0.0,6
PER,2016-06-05,12,68,1015,0.25,3
PER,2016-06-06,11,84,1009,14.99,6
PER,2016-06-07,11,76,1011,0.51,5
PER,2016-06-08,9,68,1024,0.0,3
PER,2016-06-09,11,71,1027,0.0,5
PER,2016-06-10,14,90,1026,1.02,6
PER,2016-06-11,14,65,1024,0.0,2
PER,2016-06-12,16,62,1016,19.05,7
PER,2016-06-13,14,82,1016,0.0,5
PER,2016-06-14,14,83,1021,0.0,5
PER,2016-06-15,13,83,1021,0.0,4
PER,2016-06-16,13,77,1021,0.0,5
PER,2016-06-17,13,73,1022,0.0,1
PER,2016-06-18,13,67,1019,0.0,1
PER,2016-06-19,14,80,1010,8.89,6
PER,2016-06-20,13,93,1010,5.08,6
PER,2016-06-21,12,74,1015,0.0,4
PER,2016-06-22,13,83,1017,2.03,6
PER,2016-06-23,13,78,1020,0.0,5
PER,2016-06-24,13,64,1019,0.0,6
PER,2016-06-25,11,81,1020,2.03,4
PER,2016-06-26,11,71,1024,0.25,3
PER,2016-06-27,11,63,1018,0.0,3
PER,2016-06-28,12,84,1012,11.94,6
PER,2016-06-29,13,84,1018,0.0,3
PER,2016-06-30,11,74,1026,0.0,1
PER,2016-07-01,12,66,1026,0.0,NA
PER,2016-07-02,13,61,1023,0.0,NA
PER,2016-07-03,11,77,1024,0.0,3
PER,2016-07-04,9,64,1028,0.0,6
PER,2016-07-05,11,61,1024,0.0,5
PER,2016-07-06,12,62,1020,0.0,5
PER,2016-07-07,11,74,1017,7.87,5
PER,2016-07-08,13,78,1008,17.02,5
PER,2016-07-09,10,86,1007,21.08,6
PER,2016-07-10,12,84,1014,0.51,5
PER,2016-07-11,11,81,1022,0.25,3
PER,2016-07-12,8,71,1029,0.0,3
PER,2016-07-13,9,64,1027,0.0,NA
PER,2016-07-14,11,46,1019,0.0,5
PER,2016-07-15,16,42,1016,0.0,6
PER,2016-07-16,17,78,1010,33.02,6
PER,2016-07-17,16,78,1010,7.87,5
PER,2016-07-18,12,78,1019,0.0,2
PER,2016-07-19,10,74,1022,0.0,1
PER,2016-07-20,11,70,1015,2.03,3
PER,2016-07-21,12,80,1012,3.05,5
PER,2016-07-22,11,64,1022,0.25,2
PER,2016-07-23,11,72,1023,0.25,4
PER,2016-07-24,8,73,1027,0.0,2
PER,2016-07-25,10,71,1027,0.0,3
PER,2016-07-26,11,77,1028,0.0,2
PER,2016-07-27,12,74,1025,0.0,NA
PER,2016-07-28,14,63,1021,0.0,NA
PER,2016-07-29,17,68,1014,0.0,5
PER,2016-07-30,15,56,1016,2.03,5
PER,2016-07-31,10,66,1020,0.76,4
PER,2016-08-01,8,71,1029,0.0,1
PER,2016-08-02,11,56,1023,0.0,NA
PER,2016-08-03,12,46,1016,1.02,7
PER,2016-08-04,12,87,1016,3.05,6
PER,2016-08-05,12,80,1018,0.0,6
PER,2016-08-06,13,81,1011,7.11,4
PER,2016-08-07,13,64,1012,6.1,4
PER,2016-08-08,11,71,1015,7.11,5
PER,2016-08-09,11,80,1021,3.05,4
PER,2016-08-10,13,81,1022,0.51,5
PER,2016-08-11,14,79,1020,4.06,6
PER,2016-08-12,11,72,1025,0.0,2
PER,2016-08-13,13,64,1025,0.0,4
PER,2016-08-14,14,65,1017,0.0,NA
PER,2016-08-15,13,82,1013,5.08,5
PER,2016-08-16,13,73,1016,0.0,4
PER,2016-08-17,12,79,1006,12.95,5
PER,2016-08-18,9,73,1020,0.25,3
PER,2016-08-19,12,74,1023,6.1,6
PER,2016-08-20,13,81,1020,0.51,3
PER,2016-08-21,12,80,1017,2.03,5
PER,2016-08-22,10,73,1021,0.0,3
PER,2016-08-23,9,67,1024,0.0,1
PER,2016-08-24,11,58,1025,0.0,1
PER,2016-08-25,11,56,1022,0.0,2
PER,2016-08-26,14,57,1010,22.1,7
PER,2016-08-27,13,83,1004,2.03,5
PER,2016-08-28,13,72,1010,0.0,5
PER,2016-08-29,11,73,1016,0.0,4
PER,2016-08-30,11,74,1016,0.25,3
PER,2016-08-31,13,78,1014,0.76,5
PER,2016-09-01,10,73,1024,0.0,2
PER,2016-09-02,11,74,1022,0.0,6
PER,2016-09-03,12,71,1023,0.0,3
PER,2016-09-04,14,64,1019,0.0,3
PER,2016-09-05,13,78,1017,0.0,1
PER,2016-09-06,13,77,1011,7.11,3
PER,2016-09-07,13,68,1012,4.06,5
PER,2016-09-08,12,61,1022,0.0,5
